,Unnamed: 0,mission number,trajectory number,wind only correct final x,wind only delta y,wind only delta y norm,wind only delta x,wind only total distance,wind only delta t,wind only delta t norm,wind and waves correct final x,wind and waves delta y,wind and waves delta y norm,wind and waves delta x,wind and waves total distance,wind and waves delta t,wind and waves delta t norm,wind and waves and surf correct final x,wind and waves and surf delta y,wind and waves and surf delta y norm,wind and waves and surf delta x,wind and waves and surf total distance,wind and waves and surf delta t,wind and waves and surf delta t norm,Mean Wave Dir FRF [deg] (8marray),Mean Wind Dir FRF [deg]
386,386,77,3,True,30.409965821673723,0.0687936750157152,0.0238109876963505,30.409975143667893,424.08447366666667,1.4875866822964516,True,12.014994407290716,0.0271804192552459,0.0005033705397181,12.01499441783512,308.41780700000004,1.0818557404600857,True,134.88980064877387,0.3051488174364421,0.241401377048561,134.89001665687047,-198.58219299999996,0.6965787336987407,-8.796878051757815,123.34521484375
387,387,77,4,True,43.04789063688224,0.0973832925676972,0.0115952976247228,43.04789219852583,413.33455066666664,1.35816934505416,True,24.354496905881547,0.0550949433859719,0.0241103351968661,24.35450884018927,296.08455066666664,0.9728994578628916,True,148.86013863309165,0.3367526310279683,0.1525777627655031,148.86021682718643,-217.332116,0.7141281007621292,-8.796878051757815,123.34521484375
388,388,77,5,True,30.62376870288313,0.069277341653606,0.0103242343638214,30.62377044319493,420.91764666666666,1.718038083036686,True,13.611133402649784,0.0307912180299155,0.0139372438651435,13.611140538231734,314.00098,1.2816417796283432,True,130.13776028720292,0.2943987126118428,0.2227370024163235,130.13795089958094,-170.49901999999997,0.6959171510155429,-8.796878051757815,123.34521484375
389,389,77,6,True,32.040359518737205,0.0724819650585641,0.0080560456822524,32.040360531520335,441.250733,2.4079263192905436,True,16.34404936170472,0.0369736430097716,0.0165299384190404,16.344057720673423,342.500733,1.8690428540704616,True,124.9906653078184,0.2827549119787479,0.2286008354143973,124.99087435662264,-108.33260033333332,0.5911761727992796,-8.796878051757815,123.34521484375
390,390,77,7,True,96.48797833438084,0.2182758988741747,0.0147709569971254,96.48797946499408,378.3346446666667,1.1540503040507335,True,78.18812560540277,0.1768778213868428,0.0023462522276815,78.18812564060569,263.3346446666667,0.8032608988595591,True,201.22552368759457,0.455214036168541,0.0145589674783366,201.22552421427608,-247.16535533333328,0.7539390259238719,-8.796878051757815,123.34521484375
391,391,77,8,True,10.948775250633616,0.0247684095019722,0.0108804353643847,10.948780656893302,433.3340383333333,2.4586426761782696,True,26.180145431788787,0.0592249405099631,0.0255208363153656,26.180157870851307,337.50070500000004,1.9149052766423835,True,79.69445565696049,0.1802854536295403,0.1333406808964525,79.6945672062809,-103.16596166666666,0.5853411309626326,-8.796878051757815,123.34521484375
392,392,77,9,True,52.025577994342825,0.1176926908117971,0.0035308305966168,52.02557811415663,467.6673643333333,2.6813334066523073,True,35.7752418600038,0.0809310466364166,0.0010142603076985,35.7752418743814,365.4173643333333,2.095091214574127,True,146.95219359194527,0.3324364620497407,0.0236884137439972,146.95219550120885,-95.24930233333332,0.5461042522622074,-8.796878051757815,123.34521484375
393,393,77,10,True,82.12787508780548,0.1857903550978335,0.000577923667663,82.12787508983887,317.66798666666665,0.9626341131627152,True,65.17914918333906,0.1474488078353472,0.0246661892614667,65.17915385063588,211.66798666666665,0.6414207070969697,True,178.34218923277746,0.4034471685899322,0.0960123446940599,178.34221507739028,-257.16534666666666,0.7792920464611152,-8.796878051757815,123.34521484375
394,394,77,11,True,58.96078162698268,0.1333815655599429,0.0088917321836561,58.96078229745294,143.16762466666663,0.5977795296010691,True,47.10981333383836,0.1065722075303769,0.0117977554058938,47.109814811099895,70.08429133333334,0.2926286917395408,True,115.85758699791052,0.2620939870428481,0.0229768571523436,115.85758927629372,-205.24904199999995,0.856993164924643,-8.796878051757815,123.34521484375
395,395,77,12,True,0.1496266872179603,0.0003384867235468,0.0010721664652066,0.1496305285319491,378.250731,2.0697797209793496,True,13.549720010268516,0.0306522881481174,0.0004786458841294,13.549720018722637,291.75073100000003,1.59645361426863,True,83.13478503064744,0.188068195059383,0.0270332174326881,83.1347894258884,-111.74926899999996,0.6114895540293515,-8.796878051757815,123.34521484375
